------------------------------------------------------------------------------
File Creation Date/Time: 21 Sep 2017 16:46:02
Block Name: ASCIIIn (SBF)

404623.200,1967,COM3,42,$PCHRS,2,56.073,-0.4899,0.3361,-0.2432,*63
404623.700,1967,COM3,40,$PCHRS,0,56.574,-102.62,13.02,-62.12,*6F
404623.700,1967,COM3,40,$PCHRS,1,56.574,1.1410,0.3628,0.3346,*66
404623.700,1967,COM3,42,$PCHRS,2,56.574,-0.4996,0.1223,-0.3872,*63
404624.200,1967,COM3,38,$PCHRS,0,57.075,63.40,-35.13,16.19,*7D
404624.200,1967,COM3,40,$PCHRS,1,57.075,0.9905,0.4987,0.4046,*6A
404624.200,1967,COM3,43,$PCHRS,2,57.075,-0.4222,-0.0566,-0.4369,*4E
404624.700,1967,COM3,39,$PCHRS,0,57.575,-16.44,-9.46,-15.73,*4E
404624.700,1967,COM3,40,$PCHRS,1,57.575,1.0789,0.2124,0.1437,*6D
404624.700,1967,COM3,42,$PCHRS,2,57.575,-0.4795,0.2330,-0.2420,*64
404625.200,1967,COM3,37,$PCHRS,0,58.075,-7.08,12.26,18.65,*4A
404625.200,1967,COM3,40,$PCHRS,1,58.075,1.1020,0.1442,0.1843,*6B
404625.200,1967,COM3,42,$PCHRS,2,58.075,-0.4963,0.2690,-0.2690,*6F
404625.700,1967,COM3,36,$PCHRS,0,58.579,8.89,-0.78,-4.50,*6B
404625.700,1967,COM3,40,$PCHRS,1,58.579,1.0764,0.0749,0.2086,*6F
404625.700,1967,COM3,42,$PCHRS,2,58.579,-0.5065,0.2855,-0.2977,*69
404626.200,1967,COM3,39,$PCHRS,0,59.079,-2.78,-12.26,-12.81,*45
404626.200,1967,COM3,40,$PCHRS,1,59.079,1.1468,0.1945,0.2067,*69
404626.200,1967,COM3,42,$PCHRS,2,59.079,-0.5075,0.2753,-0.2996,*6A
404626.700,1967,COM3,37,$PCHRS,0,59.580,4.95,-10.31,-0.86,*5E
404626.700,1967,COM3,40,$PCHRS,1,59.580,1.0775,0.1008,0.0569,*6D
404626.700,1967,COM3,42,$PCHRS,2,59.580,-0.4775,0.3317,-0.2306,*69
404627.200,1967,COM3,36,$PCHRS,0,60.082,-2.88,3.44,14.63,*7A
404627.200,1967,COM3,40,$PCHRS,1,60.082,1.0410,0.1184,0.0488,*6B
404627.200,1967,COM3,42,$PCHRS,2,60.082,-0.4670,0.3389,-0.2162,*67
404627.700,1967,COM3,35,$PCHRS,0,60.582,2.01,9.52,-4.24,*41
404627.700,1967,COM3,40,$PCHRS,1,60.582,1.0896,0.0888,0.0536,*6C
404627.700,1967,COM3,42,$PCHRS,2,60.582,-0.4677,0.3584,-0.2217,*6F
404628.200,1967,COM3,36,$PCHRS,0,61.085,5.31,-6.05,-1.16,*62
404628.200,1967,COM3,40,$PCHRS,1,61.085,1.0649,0.0847,0.0937,*6D
404628.200,1967,COM3,42,$PCHRS,2,61.085,-0.4757,0.3699,-0.2343,*60
404628.700,1967,COM3,37,$PCHRS,0,61.585,-6.54,-6.23,-2.98,*4B
404628.700,1967,COM3,40,$PCHRS,1,61.585,1.0829,0.0733,0.0721,*65
404628.700,1967,COM3,42,$PCHRS,2,61.585,-0.4694,0.3682,-0.2228,*6D
404629.200,1967,COM3,34,$PCHRS,0,62.087,6.48,2.14,7.56,*68
404629.200,1967,COM3,40,$PCHRS,1,62.087,1.0785,0.1135,0.0695,*67
404629.200,1967,COM3,42,$PCHRS,2,62.087,-0.4680,0.3573,-0.2221,*68
404629.700,1967,COM3,39,$PCHRS,0,62.589,-6.37,-15.12,-15.27,*43
404629.700,1967,COM3,40,$PCHRS,1,62.589,1.0524,0.1562,0.0970,*67
404629.700,1967,COM3,42,$PCHRS,2,62.589,-0.4789,0.3529,-0.2544,*60
404630.200,1967,COM3,35,$PCHRS,0,63.092,5.01,-5.54,5.60,*4A
404630.200,1967,COM3,41,$PCHRS,1,63.092,0.9769,0.2146,-0.0955,*41
404630.200,1967,COM3,42,$PCHRS,2,63.092,-0.4469,0.3170,-0.1612,*68
404630.700,1967,COM3,36,$PCHRS,0,63.593,-4.14,-7.77,1.64,*65
404630.700,1967,COM3,41,$PCHRS,1,63.593,1.0218,0.1597,-0.0944,*45
404630.700,1967,COM3,42,$PCHRS,2,63.593,-0.4276,0.3448,-0.1627,*6C
404631.200,1967,COM3,37,$PCHRS,0,64.096,-5.48,-2.20,-4.00,*47
404631.200,1967,COM3,41,$PCHRS,1,64.096,1.0640,0.1251,-0.0134,*49
404631.200,1967,COM3,42,$PCHRS,2,64.096,-0.4595,0.3703,-0.1907,*60
404631.700,1967,COM3,35,$PCHRS,0,64.596,-0.20,3.06,1.52,*4E
404631.700,1967,COM3,40,$PCHRS,1,64.596,1.0793,0.0935,0.0195,*6D
404631.700,1967,COM3,42,$PCHRS,2,64.596,-0.4612,0.3800,-0.2122,*69
404632.200,1967,COM3,35,$PCHRS,0,65.100,0.55,0.61,-1.93,*49
404632.200,1967,COM3,40,$PCHRS,1,65.100,1.0731,0.0875,0.0069,*68
